,Release Date,Season,Episode,title,Name,text
17488,2016-05-01,Season 6,Episode 2,Home,lannister,lannister: What about the dragons? We have two of them here beneath the pyramid
17489,2016-05-01,Season 6,Episode 2,Home,missandei,missandei: They are not eating They haven't touched any food since Queen Daenerys left
17490,2016-05-01,Season 6,Episode 2,Home,lannister,"lannister: Daenerys is the dragon queen Can't very well let the dragons starve, that's obvious"
17491,2016-05-01,Season 6,Episode 2,Home,worm,"worm: If a dragon does not want to eat, how do you force him to eat?"
17492,2016-05-01,Season 6,Episode 2,Home,lannister,lannister: Dragons do not do well in captivity
17493,2016-05-01,Season 6,Episode 2,Home,missandei,missandei: How do you know this?
17494,2016-05-01,Season 6,Episode 2,Home,lannister,lannister: That's what I do I drink and I know things
17495,2016-05-01,Season 6,Episode 2,Home,lannister,"lannister: The dragons Aegon used to conquer Westeros ranged over hundreds of miles Then Daenerys's ancestors started chaining them up in pens A few generations later, the last dragons were no larger than cats They must be unchained or they'll waste away Missandei, how many times were you in the company of these dragons?"
17496,2016-05-01,Season 6,Episode 2,Home,missandei,missandei: Many times
17497,2016-05-01,Season 6,Episode 2,Home,lannister,lannister: And did they ever harm you?
17498,2016-05-01,Season 6,Episode 2,Home,missandei,missandei: Never
17499,2016-05-01,Season 6,Episode 2,Home,lannister,lannister: Dragons are intelligent More intelligent than men according to some maesters They have affection for their friends and fury for their enemies I am their friend
17500,2016-05-01,Season 6,Episode 2,Home,varys,varys: Do they know that?
17501,2016-05-01,Season 6,Episode 2,Home,lannister,lannister: They will It's time they had their supper
17502,2016-05-01,Season 6,Episode 2,Home,lannister,lannister: I'm friends with your mother I'm here to help Don't eat the help
17503,2016-05-01,Season 6,Episode 2,Home,lannister,"lannister: When I was a child an uncle asked what gift I wanted for my name day I begged him for one of you “It wouldn't even have to be a big dragon,” I told him “It could be little, like me”"
17504,2016-05-01,Season 6,Episode 2,Home,lannister,lannister: Everyone laughed like it was the funniest thing they had ever heard Then my father told me the last dragon had died a century ago I cried myself to sleep that night
17505,2016-05-01,Season 6,Episode 2,Home,lannister,lannister: But here you are
17506,2016-05-01,Season 6,Episode 2,Home,lannister,"lannister: Next time I have an idea like that, punch me in the face"
17507,2016-05-01,Season 6,Episode 2,Home,waif,waif: What's your name?
17508,2016-05-01,Season 6,Episode 2,Home,stark,stark: No one
17509,2016-05-01,Season 6,Episode 2,Home,waif,waif: I don't believe that
17510,2016-05-01,Season 6,Episode 2,Home,waif,waif: You don't believe that
17511,2016-05-01,Season 6,Episode 2,Home,hghar,hghar: Who are you?
17512,2016-05-01,Season 6,Episode 2,Home,hghar,"hghar: If a girl says her name, a man will let her sleep under a roof tonight"
17513,2016-05-01,Season 6,Episode 2,Home,stark,stark: A girl has no name
17514,2016-05-01,Season 6,Episode 2,Home,hghar,"hghar: If a girl says her name, a man will feed her tonight"
17515,2016-05-01,Season 6,Episode 2,Home,hghar,"hghar: If a girl says her name, a man will give her eyes back"
17516,2016-05-01,Season 6,Episode 2,Home,hghar,hghar: Come
17517,2016-05-01,Season 6,Episode 2,Home,hghar,hghar: Leave it A girl is not a beggar anymore
17518,2016-05-01,Season 6,Episode 2,Home,karstark,karstark: He came upon the bodies on our way here
17519,2016-05-01,Season 6,Episode 2,Home,roose,roose: Half a dozen men? Your best hunters?
17520,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: They obviously had help
17521,2016-05-01,Season 6,Episode 2,Home,roose,"roose: I didn't think lady Sansa killed them all by herself Thank you for this report, Lord Kastark"
17522,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: We know where she's going Her brother's at Castle Black
17523,2016-05-01,Season 6,Episode 2,Home,karstark,karstark: Ned Stark's last surviving son?
17524,2016-05-01,Season 6,Episode 2,Home,roose,"roose: Jon Snow is a bastard, not a Stark"
17525,2016-05-01,Season 6,Episode 2,Home,bolton,"bolton: So was I, Father"
17526,2016-05-01,Season 6,Episode 2,Home,karstark,karstark: Your hold on the North will never be secure as long as a Stark can walk through that door
17527,2016-05-01,Season 6,Episode 2,Home,bolton,"bolton: Castle Black isn't defended on the southern side And the few men left are barely men at all. Farm boys and thieves With a small force we could storm the castle, kill Jon Snow --"
17528,2016-05-01,Season 6,Episode 2,Home,roose,roose: Murder the Lord Commander of the Night's Watch? You'd unite every house in the North against us
17529,2016-05-01,Season 6,Episode 2,Home,bolton,"bolton: We don't need every house in the North. The Umbers, the Manderlys, and the Karstarks command more soldiers than all the other houses combined With their support, none could challenge us"
17530,2016-05-01,Season 6,Episode 2,Home,karstark,karstark: The Starks lost my house the day King Rob cut off my father's head It's time for new blood in the North
17531,2016-05-01,Season 6,Episode 2,Home,roose,"roose: If you acquire a reputation as a mad dog, you'll be treated as a mad dog Taken out back and slaughtered for pig feed"
17532,2016-05-01,Season 6,Episode 2,Home,wolkan,wolkan: My lords Lady Walda has given birth A boy Red-cheeked and healthy
17533,2016-05-01,Season 6,Episode 2,Home,karstark,"karstark: My congratulations, Lord Bolton"
17534,2016-05-01,Season 6,Episode 2,Home,bolton,"bolton: Congratulations, Father I look forward to meeting my new brother"
17535,2016-05-01,Season 6,Episode 2,Home,roose,roose: You'll always be my firstborn
17536,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: Thank you for saying that It means a great deal to me
17537,2016-05-01,Season 6,Episode 2,Home,bolton,"bolton: Maester Wolkan, send ravens to all the Northern houses Roose Bolton is dead Poisoned by our enemies"
17538,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: How did he die
17539,2016-05-01,Season 6,Episode 2,Home,wolkan,wolkan: Poisoned by his enemies
17540,2016-05-01,Season 6,Episode 2,Home,karstark,karstark: You're talking to your lord Use respect
17541,2016-05-01,Season 6,Episode 2,Home,wolkan,"wolkan: Forgive me, my lord"
17542,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: Send for Lady Walda and the baby
17543,2016-05-01,Season 6,Episode 2,Home,wolkan,"wolkan: She's resting, my lord"
17544,2016-05-01,Season 6,Episode 2,Home,wolkan,"wolkan: At once, my lord"
17545,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: There he is
17546,2016-05-01,Season 6,Episode 2,Home,walda,walda: Isn't he wonderful
17547,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: May I hold him
17548,2016-05-01,Season 6,Episode 2,Home,walda,walda: Of course
17549,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: Little brother
17550,2016-05-01,Season 6,Episode 2,Home,walda,walda: Lord Bolton sent for us Have you seen him?
17551,2016-05-01,Season 6,Episode 2,Home,bolton,"bolton: Of course Follow me, Mother"
17552,2016-05-01,Season 6,Episode 2,Home,walda,walda: Where is Lord Bolton
17553,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: Down
17554,2016-05-01,Season 6,Episode 2,Home,walda,"walda: It's all right. Come on, shh"
17555,2016-05-01,Season 6,Episode 2,Home,walda,"walda: It's cold out here, Ramsay I need to feed him"
17556,2016-05-01,Season 6,Episode 2,Home,walda,"walda: Ramsay, where is your father? Ramsay? Where is Lord Bolton?"
17557,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: I am Lord Bolton
17558,2016-05-01,Season 6,Episode 2,Home,walda,"walda: Ramsay Ramsay, please I'll leave Winterfell. I'll go back to the Riverlands Please. Ramsay He's your brother"
17559,2016-05-01,Season 6,Episode 2,Home,bolton,bolton: I prefer being an only child
17560,2016-05-01,Season 6,Episode 2,Home,brienne,"brienne: I saw her with a man I don't think he hurt her She didn't want to leave him, he didn't want to leave her"
17561,2016-05-01,Season 6,Episode 2,Home,stark,stark: You don't know which way she went?
17562,2016-05-01,Season 6,Episode 2,Home,brienne,brienne: I spent three days looking for her She disappeared
17563,2016-05-01,Season 6,Episode 2,Home,stark,stark: How did she look
17564,2016-05-01,Season 6,Episode 2,Home,brienne,brienne: She looked good She wasn't exactly dressed like a lady
17565,2016-05-01,Season 6,Episode 2,Home,stark,"stark: No, she wouldn't be"
17566,2016-05-01,Season 6,Episode 2,Home,brienne,brienne: What happened at Winterfell
17567,2016-05-01,Season 6,Episode 2,Home,stark,stark: I shouldo ve gone with you while I had the chance
17568,2016-05-01,Season 6,Episode 2,Home,brienne,"brienne: It was a difficult choice, my lady"
17569,2016-05-01,Season 6,Episode 2,Home,brienne,brienne: We've all had to make difficult choices
17570,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: We shouldn't be lighting fires It's not safe He won't stop hunting us
17571,2016-05-01,Season 6,Episode 2,Home,stark,"stark: We just have to make it to Castle Black Once we're with Jon, Ramsay won't be able to touch us"
17572,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: Jon will have me killed the moment I step through the gate
17573,2016-05-01,Season 6,Episode 2,Home,stark,stark: I won't let him I'll tell him the truth about Bran and Rickon
17574,2016-05-01,Season 6,Episode 2,Home,greyjoy,"greyjoy: And the truth about the farm boys I killed in their place The truth about Ser Rodrik, who I beheaded"
17575,2016-05-01,Season 6,Episode 2,Home,greyjoy,"greyjoy: And the truth about Rob, who I betrayed"
17576,2016-05-01,Season 6,Episode 2,Home,stark,"stark: When you take the black, all your crimes are forgiven"
17577,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: I don't want to be forgiven I can never make amends to your family for all the things that I've done They'll keep you safer than I ever could
17578,2016-05-01,Season 6,Episode 2,Home,stark,stark: You're not coming with us?
17579,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: I would have taken you all the way to the Wall I would have died to get you there
17580,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: May I take one of the horses?
17581,2016-05-01,Season 6,Episode 2,Home,stark,stark: Where will you go?
17582,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: Home
17583,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: The Glovers have retaken Deepwood Motte
17584,2016-05-01,Season 6,Episode 2,Home,balon,balon: And the Ironborn who held it
17585,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: They died fighting to a man
17586,2016-05-01,Season 6,Episode 2,Home,balon,balon: What is dead may never die
17587,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: What is dead may never die
17588,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: But they did and our invasion died with them Deepwood Motte was our last stronghold on the mainland
17589,2016-05-01,Season 6,Episode 2,Home,balon,balon: They we will take more
17590,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: Why? For more pinecones and rocks
17591,2016-05-01,Season 6,Episode 2,Home,balon,balon: Because I order it
17592,2016-05-01,Season 6,Episode 2,Home,greyjoy,"greyjoy: We can defeat anyone at sea, but we'll never hold lands and castles against mainland armies"
17593,2016-05-01,Season 6,Episode 2,Home,balon,"balon: Not if our captains defy my orders, abandon their posts, and sacrifice our men on foolish mission"
17594,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: I won't apologize for trying to rescue Theon
17595,2016-05-01,Season 6,Episode 2,Home,balon,balon: Then where is he
17596,2016-05-01,Season 6,Episode 2,Home,greyjoy,"greyjoy: Where is your kingdom We took those castles because the northerners marched off to war That war is over The last time we provoked them too far, I watched from that window as they breached our walls and knocked down our towers I lost two brothers that day"
17597,2016-05-01,Season 6,Episode 2,Home,balon,"balon: And I lost three sons The War of the Five Kings, they call it Well, the other four are dead When you rule the Iron Islands, you can wage all the peace you wan. But for now, shut your mouth and obey or I will make another heir who will"
17598,2016-05-01,Season 6,Episode 2,Home,balon,"balon: Let me pass. You fool, move aside for your king."
17599,2016-05-01,Season 6,Episode 2,Home,figure,"figure: Haven't I always, brother?"
17600,2016-05-01,Season 6,Episode 2,Home,balon,balon: I thought you'd be rotting under some foreign sea by now
17601,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: What is dead may never die
17602,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: Has the custom changed since I've been gone? Aren't you supposed to repeat the words?
17603,2016-05-01,Season 6,Episode 2,Home,balon,balon: You can mock our god without my help
17604,2016-05-01,Season 6,Episode 2,Home,greyjoy,"greyjoy: I don't mock the Drowned God I am the Drowned God From Oldtown to Qarth, when men see my sails, they pray"
17605,2016-05-01,Season 6,Episode 2,Home,greyjoy,"greyjoy: You're old, brother You've had your time Now let another rule"
17606,2016-05-01,Season 6,Episode 2,Home,balon,balon: I heard you lost your mind during the storm on the Jade Sea They tied you to the mast to keep you from jumping overboard
17607,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: They did
17608,2016-05-01,Season 6,Episode 2,Home,balon,"balon: And when the storm passed, you cut out their tongues"
17609,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: I needed silence
17610,2016-05-01,Season 6,Episode 2,Home,balon,balon: What kind of an Ironborn loses his senses during a storm
17611,2016-05-01,Season 6,Episode 2,Home,greyjoy,"greyjoy: I am the storm, brother The first storm and the last And you're in my way"
17612,2016-05-01,Season 6,Episode 2,Home,aeron,"aeron: Lord, take your servant Balon back beneath the waves Feed the creatures of your kingdom on his flesh Pull his bones down to your depths to rest beside his ancestors and his children"
17613,2016-05-01,Season 6,Episode 2,Home,all,all: What is dead may never die
17614,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: I'm going to find out who did this I'm going to feed them to the sharks while they live I swear it by the Salt Throne
17615,2016-05-01,Season 6,Episode 2,Home,aeron,"aeron: The Salt Throne is not yours to swear upon, not unless the kingsmoot chooses you"
17616,2016-05-01,Season 6,Episode 2,Home,greyjoy,greyjoy: My father wouldo ve wanted me to rule
17617,2016-05-01,Season 6,Episode 2,Home,aeron,aeron: Your father does not get to choose The law is clear Perhaps you'll win Perhaps you'll be the first woman in history to rule the Ironborn And perhaps not
17618,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: Come in
17619,2016-05-01,Season 6,Episode 2,Home,davos,"davos: I'm sorry, my lady I didn't mean to interrupt"
17620,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: You interrupt nothing
17621,2016-05-01,Season 6,Episode 2,Home,davos,davos: I assume you know why I'm here
17622,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: I will after you tell me
17623,2016-05-01,Season 6,Episode 2,Home,davos,davos: It's about the Lord Commander
17624,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: The former Lord Commander
17625,2016-05-01,Season 6,Episode 2,Home,davos,davos: Does he have to be?
17626,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: What are you asking
17627,2016-05-01,Season 6,Episode 2,Home,davos,davos: Do you know of any magicthat could help him? Bring him back?
17628,2016-05-01,Season 6,Episode 2,Home,melisandre,"melisandre: If you want to help him, leave him be"
17629,2016-05-01,Season 6,Episode 2,Home,davos,davos: Can it be done
17630,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: There are some with his power
17631,2016-05-01,Season 6,Episode 2,Home,davos,davos: How
17632,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: I don't know
17633,2016-05-01,Season 6,Episode 2,Home,davos,davos: Have you seen it done
17634,2016-05-01,Season 6,Episode 2,Home,melisandre,"melisandre: I met a man who came back from the dead, but the priest who did it -- It shouldn't have been possible"
17635,2016-05-01,Season 6,Episode 2,Home,davos,davos: But it was It could be now
17636,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: Not for me
17637,2016-05-01,Season 6,Episode 2,Home,davos,davos: Not for you? I saw you drink poison that shouldo ve killed you I saw you give birth to a demon made of shadows
17638,2016-05-01,Season 6,Episode 2,Home,melisandre,"melisandre: Everything I believed, the great victory I saw in the flames, all of it was a lie"
17639,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: You were right all along The Lord never spoke to me
17640,2016-05-01,Season 6,Episode 2,Home,davos,"davos: Fuck him, then Fuck all of them I'm not a devout man, obviously Seven Gods, drowned gods, tree gods, it's all the same"
17641,2016-05-01,Season 6,Episode 2,Home,davos,davos: I'm not asking the Lord of Light for helpI'm asking the woman who showed me that miracles exist
17642,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: I never had this gift
17643,2016-05-01,Season 6,Episode 2,Home,davos,davos: Have you ever tried?
17644,2016-05-01,Season 6,Episode 2,Home,melisandre,melisandre: Please
17645,2016-05-08,Season 6,Episode 3,Oathbreaker,davos,"davos: Easy, easy Easy"
17646,2016-05-08,Season 6,Episode 3,Oathbreaker,davos,davos: What do you remember?
17647,2016-05-08,Season 6,Episode 3,Oathbreaker,snow,snow: They stabbed me Olly...he put a knife in my heart I shouldn't be here
17648,2016-05-08,Season 6,Episode 3,Oathbreaker,davos,davos: The lady brought you back.
17649,2016-05-08,Season 6,Episode 3,Oathbreaker,melisandre,"melisandre: Afterwards, after they stabbed you, after you died, where did you go? What did you see?"
17650,2016-05-08,Season 6,Episode 3,Oathbreaker,snow,snow: Nothing There was nothing at all
17651,2016-05-08,Season 6,Episode 3,Oathbreaker,melisandre,"melisandre: The Lord let you come back for a reason Stannis was not the prince who was promised, but someone has to be"
17652,2016-05-08,Season 6,Episode 3,Oathbreaker,davos,davos: Could you give us a moment?
17653,2016-05-08,Season 6,Episode 3,Oathbreaker,davos,"davos: You were dead And now you're not That's completely fucking mad, seems to me I can only imagine how it seems to you"
17654,2016-05-08,Season 6,Episode 3,Oathbreaker,snow,snow: I did what I thought was right And I got murdered for it And now I'm back Why?
17655,2016-05-08,Season 6,Episode 3,Oathbreaker,davos,davos: I don't know Maybe we'll never know What does it matter? You go on You fight for as long as you can You clean up as much of the shit as you can
17656,2016-05-08,Season 6,Episode 3,Oathbreaker,snow,"snow: I don't know how to do that I thought I did, but...I failed"
17657,2016-05-08,Season 6,Episode 3,Oathbreaker,davos,davos: Good Now go fail again
17658,2016-05-08,Season 6,Episode 3,Oathbreaker,tormund,tormund: They think you're some kind of god The man who returned from the dead
17659,2016-05-08,Season 6,Episode 3,Oathbreaker,snow,snow: I'm not a god
17660,2016-05-08,Season 6,Episode 3,Oathbreaker,tormund,tormund: I know that
17661,2016-05-08,Season 6,Episode 3,Oathbreaker,tormund,tormund: I saw your pecker What kind of god would have a pecker that small?
17662,2016-05-08,Season 6,Episode 3,Oathbreaker,edd,edd: Your eyes are still brown Is that still you in there?
17663,2016-05-08,Season 6,Episode 3,Oathbreaker,snow,snow: I think so Hold off on burning my body for now
17664,2016-05-08,Season 6,Episode 3,Oathbreaker,edd,edd: That's funny You sure that's still you in there?
17665,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,gilly: You all right?
17666,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,"tarly: Yes Yes, I'm fine"
17667,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,gilly: Did I ever tell you I used to think the sea was called the see because it was nothing but water as far as the eye could see?
17668,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,tarly: I don't think so
17669,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,"gilly: Sea, see They're spelled different, but they sound the same"
17670,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,"tarly: Yeah, they do"
17671,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,"gilly: It was before I learned how to read, obviously"
17672,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,"gilly: Sam, are you going to be sick?"
17673,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,gilly: Won't be long We'll be in the south soon I'm excited to see Oldtown Captain says it's the most beautiful city in Westeros Are you going to vomit again?
17674,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,"tarly: No No, no, no The Citadel doesn't admit women There won't be a place for you there or for Little Sam"
17675,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,gilly: I stayed at Castle Black There's no women allowed there
17676,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,tarly: The Citadel isn't Castle Black I don't have a Jon Snow or a Maester Aemon to help me bend the rules
17677,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,"gilly: I'll stay in Oldtown, then"
17678,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,tarly: By yourself? With a baby and no money?
17679,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,"gilly: So if we're not going to Oldtown, where are you taking me?"
17680,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,"tarly: To my home Horn Hill My father's -- well, my father, but my mother's a kind woman and my sister's lovely They'll take care of you both"
17681,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,"gilly: Wherever you go, I go, too” That's what you said"
17682,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,tarly: I said that because I want you and Little Same to be safe That's all I want -- to become a maester so I can help Jon when the time comes so you'll be safe
17683,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,gilly: Us and everyone else in the world
17684,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,"tarly: I don't care about them Well, no, I do, but I don't really I care about you and him"
17685,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,"gilly: I know that, Sam And he does, too You're the only one who ever has"
17686,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,"gilly: If you think it's for the best, we trust you"
17687,2016-05-08,Season 6,Episode 3,Oathbreaker,tarly,tarly: I'd feel better if you threw something at me and stormed off
17688,2016-05-08,Season 6,Episode 3,Oathbreaker,gilly,gilly: I'd never do that to the father of my son
17689,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: That's my father
17690,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,"raven: The man beside him is Howland Reed, Meera's father."
17691,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: Ser Arthur Dayne
17692,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: The Sword of the Morning
17693,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: Father said he was the best swordsman he ever saw
17694,2016-05-08,Season 6,Episode 3,Oathbreaker,arthur,arthur: Lord Stark
17695,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: I looked for you on the Trident
17696,2016-05-08,Season 6,Episode 3,Oathbreaker,arthur,arthur: We weren't there
17697,2016-05-08,Season 6,Episode 3,Oathbreaker,kingsguard,kingsguard: Your friend the usurper would lie beneath the ground if we had been
17698,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: The Mad King is dead Rhaegar lies beneath the ground Why weren't you there to protect your prince?
17699,2016-05-08,Season 6,Episode 3,Oathbreaker,arthur,arthur: Our prince wanted us here
17700,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: Where's my sister?
17701,2016-05-08,Season 6,Episode 3,Oathbreaker,arthur,arthur: I wish you good fortune in the wars to come
17702,2016-05-08,Season 6,Episode 3,Oathbreaker,arthur,arthur: And now it begins
17703,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: No Now it ends
17704,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: He's better than my father
17705,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: Far better
17706,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: But Father beat him
17707,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: Did he?
17708,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: I know he did Heard the story a thousand times
17709,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: He stabbed him in the back
17710,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: What's in the tower?
17711,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: That's enough for one day We'll visit again another time
17712,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: I want to see where he's going
17713,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: Time to go
17714,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: Father!
17715,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: Why did you do that? Take me back there I want to go back
17716,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: No
17717,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: He heard me
17718,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: Maybe Maybe he heard the wind
17719,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: The past is already written The ink is dry
17720,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: What's in that tower? I want to go back there
17721,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,"raven: I've told you many times, stay too long where you don't belong and you will never return"
17722,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: Why do I want to return? So I can be a cripple again? So I can talk to an old man in a tree?
17723,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,"raven: You think I wanted to sit here for 1,000 years watching the world from a distance as the roots grew through me?"
17724,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: So why did you?
17725,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: I was waiting for you
17726,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: I don't want to be you
17727,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,"raven: I don't blame you You won't be here forever You won't be an old man in a tree But before you leave, you must learn"
17728,2016-05-08,Season 6,Episode 3,Oathbreaker,stark,stark: Learn what?
17729,2016-05-08,Season 6,Episode 3,Oathbreaker,raven,raven: Everything
17730,2016-05-08,Season 6,Episode 3,Oathbreaker,bloodrider,"bloodrider: Hey, Great Khaleesi Move your ass"
17731,2016-05-08,Season 6,Episode 3,Oathbreaker,moro,"moro: Welcome home, Khaleesi"
17732,2016-05-08,Season 6,Episode 3,Oathbreaker,woman,woman: Go
17733,2016-05-08,Season 6,Episode 3,Oathbreaker,targaryen,targaryen: What are you doing?! Take your hands off me! I will have your heads!
17734,2016-05-08,Season 6,Episode 3,Oathbreaker,targaryen,targaryen: You have made a mistake One you will regret I am the wife of the Great Khal
17735,2016-05-08,Season 6,Episode 3,Oathbreaker,matron,matron: We know who you are I remember you eating the stallion's heart Why didn't you come to us after Khal Drogo died?
17736,2016-05-08,Season 6,Episode 3,Oathbreaker,targaryen,"targaryen: Because I am Daenerys Stormborn, the Breaker of Chains, the Queen of Meereen and the Mother of Dragons My place is not here with you"
17737,2016-05-08,Season 6,Episode 3,Oathbreaker,matron,"matron: You were the wife of the Great Khal You thought he would conquer the world with you at his side He didn't I was the wife of the Great Khal Khal Savo I thought he would conquer the world with me at his side You're young We were all young once But we all understand the way things are You will learn as well, if you are fortunate enough to stay with us"
17738,2016-05-08,Season 6,Episode 3,Oathbreaker,targaryen,targaryen: Where else would I go? Every khaleesi becomes Dosh Khaleen
17739,2016-05-08,Season 6,Episode 3,Oathbreaker,matron,"matron: Yes Immediately after the death of their khal But you went out into the world That is forbidden All the khalasars have returned for the Khalar Vezhven They will decide which cities will be sacked and which tribes will be enslaved And now they must decide what to do with Khal Drogo's silver-haired widow With luck, your place will be here with us, Mother of Dragons It is the best you can hope for, now"
17740,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,varys: I don't know how you stand it in all that leather
17741,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,varys: If we could have the room
17742,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,"varys: You look lovely today, my dear You really do How you climbed all those steps without breaking a sweat"
17743,2016-05-08,Season 6,Episode 3,Oathbreaker,woman,"woman: If you're going to torture me, just call them back and get on with it"
17744,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,varys: I am not a torturer
17745,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,varys: Though it so often is what people deserve
17746,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,"varys: And it does provide answers But they're usually the wrong answers My job is to find the right answers Do you know how I do that? I do it by making people happy I'd like to make you happy, Vala That's your name, isn't it, Vala?"
17747,2016-05-08,Season 6,Episode 3,Oathbreaker,varys,"varys: That's all right I know who you are and what you've done You've done a lot You've sacrificed your body for a cause, which is more than most people do And you've helped the Sons of the Harpy murder the Unsullied and the Second Sons"
