,Release Date,Season,Episode,title,Name,text
16380,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys So I should welcome you into my service because you murdered members of your own family?
16381,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion Into your service? Your Grace we have only just met. It's too soon to know if you deserve my service.
16382,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys If you'd rather return to the fighting pits just say the word.
16383,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion When I was a young man I heard a story about a baby born during the worst storm in living memory. She had no wealth, no lands, no army, only a name and a handful of supporters, most of whom probably thought they could use that name to benefit themselves. They kept her alive, moving her from place to place, often hours ahead of the men who had been sent to kill her. She was eventually sold off to some warlord on the edge of the world and that appeared to be that. And then a few years later the most well informed person I knew told me that this girl without wealth, lands, or armies had somehow acquired all 3 in a very short span of time, along with three dragons. He thought she was our best, last chance to build a better world. I thought you were worth meeting at the very least."
16384,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys And why are you worth meeting? Why should I spend my time listening to you?
16385,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion Because you can not build a better world on your own. You have no one at your side who understands that land you want to rule. The strengths and the weaknesses of the houses that will either support or oppose you.
16386,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys I have a very large army and very large dragons.
16387,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion Killing and politics aren't always the same thing. When I served as Hand of the King I did quite well with the latter considering the king in question preferred torturing animals to leading his people. I could do an even better job advising a ruler worth the name.
16388,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys So you want to advise me. Very well. What would you have me do with him? I swore I would kill him if he ever returned.
16389,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion I know.
16390,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys Why should the people trust a queen who can't keep her promises?
16391,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion Whomever Ser Jorah was when he started informing on you, he is no longer that man. I can't remember seeing the same man as devoted to anything as he is to serving you. He claims he would kill for you and die for you, and nothing I have witnessed gives me reason to doubt him. And yet he did betray you."
16392,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion Did he have an opportunity to confess his betrayals?
16393,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,"daenerys Yes, many opportunities."
16394,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion And did he?
16395,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys No. Not until forced to do so.
16396,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion He worships you. He is in love with you, I think. But he did not trust you with the truth - an unpleasant truth, to be sure - but one of great significance to you. He did not trust that you would be wise enough to forgive him."
16397,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys So I should kill him?
16398,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion A ruler who kills those that are devoted to her is not a ruler that inspires devotion. And you're going to need to inspire devotion, and lots of it, if you're ever going to rule across the Narrow Sea. But you cannot have him by your side when you do."
16399,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys Remove Ser Jorah from the city.
16400,2015-05-31,Season 5,Episode 8,Hardhome,septa,septa Confess.
16401,2015-05-31,Season 5,Episode 8,Hardhome,cersei,cersei My son. Let me speak to--
16402,2015-05-31,Season 5,Episode 8,Hardhome,septa,septa Confess. I meant it.
16403,2015-05-31,Season 5,Episode 8,Hardhome,cersei,cersei My face will be the last thing you see before--
16404,2015-05-31,Season 5,Episode 8,Hardhome,arya,"arya My name is Lana. I'm an orphan. When I was 8 I begged enough money to buy my first bucket of oysters, and I sold that bucket and made enough money to buy 2 more."
16405,2015-05-31,Season 5,Episode 8,Hardhome,arya,"arya Iit took a while but I finally saved enough to buy myself an oyster cart. Now every morning I make my way down to the canals. I pass the fish mongers and the bakers. I usually see Lhara, my first customer of the day on my way home. Then I turn left onto Moonsinger Lane--"
16406,2015-05-31,Season 5,Episode 8,Hardhome,arya,"arya Left onto Ragman Lane, where I do most of my trade."
16407,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,jaqen Lana is very impressive. Very industrious. She will make a fine servant for the Many Faced God.
16408,2015-05-31,Season 5,Episode 8,Hardhome,arya,arya How will she serve him?
16409,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,jaqen She will no longer turn left onto Ragman Lane. She will turn right and go to Ragman Harbor.
16410,2015-05-31,Season 5,Episode 8,Hardhome,arya,arya What will she do there?
16411,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,jaqen She will see.
16412,2015-05-31,Season 5,Episode 8,Hardhome,arya,arya See what?
16413,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,"jaqen How can a man tell a girl this. If he knew what she would see, there would be no reason to send her."
16414,2015-05-31,Season 5,Episode 8,Hardhome,arya,"arya Oysters, clams and cockles!"
16415,2015-05-31,Season 5,Episode 8,Hardhome,arya,arya Oysters clams and cockles! Oysters clams and cockles!
16416,2015-05-31,Season 5,Episode 8,Hardhome,thin,thin Your oysters fresh?
16417,2015-05-31,Season 5,Episode 8,Hardhome,arya,arya Best in the city.
16418,2015-05-31,Season 5,Episode 8,Hardhome,thin,thin You wouldn't lie to an old man would you?
16419,2015-05-31,Season 5,Episode 8,Hardhome,thin,thin Very nice. Give me 4. With vinegar.
16420,2015-05-31,Season 5,Episode 8,Hardhome,man,man It's my 18th voyage. I've returned from all of them without a scratch on me.
16421,2015-05-31,Season 5,Episode 8,Hardhome,thin,thin Can't do it.
16422,2015-05-31,Season 5,Episode 8,Hardhome,man,"man Please I have 3 children. Without me-- here take it you have to, I have 3 children, what will they do? Please you have to! Please! You don't understand?"
16423,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,jaqen The man is a gambler. He wages that his sailor's ship will make it to its destination. It is a strange wager for the captain. He only wins if he loses his life.
16424,2015-05-31,Season 5,Episode 8,Hardhome,arya,arya So why would a captain make the wager in the first place?
16425,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,jaqen A girl tells a man that she has seen.
16426,2015-05-31,Season 5,Episode 8,Hardhome,arya,"arya If the captain dies, the thin man pays his family a lot of money."
16427,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,"jaqen But perhaps the gambler loses his bet and decides that he doesn't have to pay after all. A destitute woman and her small child, what can they do to such a man if he keeps their money for himself? To whom can they turn for recourse?"
16428,2015-05-31,Season 5,Episode 8,Hardhome,arya,arya The Many Faced God. You said you didn't know what I would see at the docks.
16429,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,jaqen A man had no idea what she would see and what she would not. A girl named Lana will return to the docks. She will watch the gambler. She will come to know as much about him as she knows about herself.
16430,2015-05-31,Season 5,Episode 8,Hardhome,arya,arya And then what?
16431,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,jaqen A gift for the Thin Man.
16432,2015-05-31,Season 5,Episode 8,Hardhome,waif,waif She is not ready.
16433,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,"jaqen Perhaps she is, perhaps she's not."
16434,2015-05-31,Season 5,Episode 8,Hardhome,waif,waif And if she's not?
16435,2015-05-31,Season 5,Episode 8,Hardhome,jaqen,jaqen It is all the same to the Many Faced God.
16436,2015-05-31,Season 5,Episode 8,Hardhome,qyburn,qyburn The trial will take place. The High Sparrow will be presenting a substantial case against you.
16437,2015-05-31,Season 5,Episode 8,Hardhome,cersei,cersei The charges?
16438,2015-05-31,Season 5,Episode 8,Hardhome,qyburn,"qyburn Fornication, treason, incest, the murder of King Robert."
16439,2015-05-31,Season 5,Episode 8,Hardhome,cersei,cersei All lies.
16440,2015-05-31,Season 5,Episode 8,Hardhome,qyburn,"qyburn Of course, Your Grace. My concern is that The Faith does not adhere to the same standards of proof as the crown. And I hope you'll excuse me for saying it, but belief is so often the death of reason."
16441,2015-05-31,Season 5,Episode 8,Hardhome,cersei,cersei I wish you'd said it sooner. Any word from Jaime?
16442,2015-05-31,Season 5,Episode 8,Hardhome,qyburn,"qyburn I'm afraid not. Your Grace, Grand Maester Pycelle has summoned your Uncle Kevan back from Casterly Rock to serve as Hand of the King. He now presides over the small council."
16443,2015-05-31,Season 5,Episode 8,Hardhome,cersei,cersei Tell him I need to speak to him.
16444,2015-05-31,Season 5,Episode 8,Hardhome,qyburn,qyburn I implored him to visit you but he would not.
16445,2015-05-31,Season 5,Episode 8,Hardhome,cersei,"cersei What about my son, the king? If you can visit me then surely the king--"
16446,2015-05-31,Season 5,Episode 8,Hardhome,qyburn,"qyburn Your arrest, and Queen Margaery's arrest, the king has not taken well. He remains in his chambers, his servants often find his food in the hall. Left untouched."
16447,2015-05-31,Season 5,Episode 8,Hardhome,cersei,"cersei You need to talk to him, you need to talk to my son to come and see me, come and see his mother."
16448,2015-05-31,Season 5,Episode 8,Hardhome,qyburn,"qyburn I tried my grace, he wouldn't see me. He wouldn't see anyone."
16449,2015-05-31,Season 5,Episode 8,Hardhome,cersei,cersei I can't stay here.
16450,2015-05-31,Season 5,Episode 8,Hardhome,qyburn,"qyburn There is a way, Your Grace. A way out."
16451,2015-05-31,Season 5,Episode 8,Hardhome,cersei,"cersei Confess? To the High Sparrow? I won't. I made him. I rose him up from nothing, I will not kneel before some barefooted commoner and beg his forgiveness."
16452,2015-05-31,Season 5,Episode 8,Hardhome,qyburn,qyburn Goodbye my queen. The work continues.
16453,2015-05-31,Season 5,Episode 8,Hardhome,sansa,sansa Why. Why Theon.
16454,2015-05-31,Season 5,Episode 8,Hardhome,theon,theon Not Theon. There is no Theon. Reek.
16455,2015-05-31,Season 5,Episode 8,Hardhome,sansa,"sansa Reek. Why did you tell him, Reek?"
16456,2015-05-31,Season 5,Episode 8,Hardhome,theon,"theon I was helping you. You were trying to escape, there is no escape. Not ever. Theon Greyjoy tried to escape. The master knew. He knows everything. He hunted him, he caught him, he strapped him to a cross, and cut away piece after piece until there was no Theon left."
16457,2015-05-31,Season 5,Episode 8,Hardhome,sansa,"sansa Good. If it weren't for you I'd still have a family. If I could do to you what Ramsay did to you right here, right now, I would."
16458,2015-05-31,Season 5,Episode 8,Hardhome,theon,theon I deserved everything. I deserve to be Reek. I did terrible things. Turned on Robb. Captured Winterfell. Killed those boys.
16459,2015-05-31,Season 5,Episode 8,Hardhome,theon,"theon They weren't “those boys”, they were Bran and Rickon. They were your brothers, you'd know them since they were born."
16460,2015-05-31,Season 5,Episode 8,Hardhome,theon,theon They weren't. They were only--
16461,2015-05-31,Season 5,Episode 8,Hardhome,sansa,sansa Only what?
16462,2015-05-31,Season 5,Episode 8,Hardhome,theon,theon I can't..
16463,2015-05-31,Season 5,Episode 8,Hardhome,sansa,sansa Tell me!
16464,2015-05-31,Season 5,Episode 8,Hardhome,theon,"theon I can't, not unless the master says..."
16465,2015-05-31,Season 5,Episode 8,Hardhome,sansa,"sansa Tell me, they weren't what?!"
16466,2015-05-31,Season 5,Episode 8,Hardhome,theon,theon They weren't...
16467,2015-05-31,Season 5,Episode 8,Hardhome,sansa,"sansa Tell me why Bran and Rickon should be dead while you still breathe the air. Tell me to my face Theon, tell me that they weren't your brothers!"
16468,2015-05-31,Season 5,Episode 8,Hardhome,theon,theon They weren't Bran and Rickon! I couldn't find them. It was two farm boys. I killed them and burned them so no one would know.
16469,2015-05-31,Season 5,Episode 8,Hardhome,sansa,sansa You didn't…?
16470,2015-05-31,Season 5,Episode 8,Hardhome,sansa,"sansa Do you know where they went, Bran and Rickon?"
16471,2015-05-31,Season 5,Episode 8,Hardhome,theon,theon I can't talk to you anymore.
16472,2015-05-31,Season 5,Episode 8,Hardhome,sansa,"sansa Theon, you have to tell me, do you have any idea where Bran and Rickon--"
16473,2015-05-31,Season 5,Episode 8,Hardhome,theon,"theon Not Theon, Reek!"
16474,2015-05-31,Season 5,Episode 8,Hardhome,bolton,"bolton Our scouts tells us he's got no more than 6000 men. More than half of them are mounted, however."
16475,2015-05-31,Season 5,Episode 8,Hardhome,roose,"roose And how high can Stannis' horses jump? Our walls have been full repaired our walls have been reinforced. We have enough food for six months. We are more prepared for a siege than they could have ever been. All we have to do is wait for them to freeze, starve, and mutiny."
16476,2015-05-31,Season 5,Episode 8,Hardhome,roose,roose You disagree?
16477,2015-05-31,Season 5,Episode 8,Hardhome,ramsay,"ramsay Stannis isn't from the North. You are, father. I think you're missing an opportunity to show the people of the North how House Bolton treats southern invaders."
16478,2015-05-31,Season 5,Episode 8,Hardhome,roose,roose And what do you recommend?
16479,2015-05-31,Season 5,Episode 8,Hardhome,ramsay,"ramsay That we not sit and wait to let Stannis to decide what type of fight this is going to be. That we hit first, and hit hard, and leave a feast for the crows."
16480,2015-05-31,Season 5,Episode 8,Hardhome,roose,roose A smart commander does not surrender a defensive advantage. As long as we stay behind these walls they can't touch us. Not to mention that the snow is so deep that we couldn't get an army through if we wanted to.
16481,2015-05-31,Season 5,Episode 8,Hardhome,ramsay,ramsay I don't need an army. I need 20 good men.
16482,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys So have you decided yet? Whether I'm worthy of your service?
16483,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion Have you decided yet whether you're going to have me killed?
16484,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys It's probably my safest option.
16485,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion I can see why you would think so. It's what your father would have done.
16486,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys And what would your father do?
16487,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion My father? Who publicly sentenced me to death? I'd say his thoughts on having me killed were abundantly clear.
16488,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys Is that why you killed him?
16489,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion Some day if you decide not to execute me, I'll tell you all about why I killed my father. And on that day, should it ever come, we'll need more wine than this."
16490,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys I know what my father was. What he did. I know the Mad King earned his name.
16491,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion So here we sit, two terrible children of two terrible fathers."
16492,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys I'm terrible?
16493,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion I've heard stories.
16494,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys Why did you travel to the other side of the world to meet someone terrible?
16495,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion To see if you were the right kind of terrible.
16496,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys Which kind is that?
16497,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion The kind that prevents your people from being even more so.
16498,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys I did reopen the fighting pits. Under my rule murder will once again become entertainment.
16499,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion Yes, that was wise. And you agreed to marry someone you loathed for the greater good. Very impressive. My own sister married someone she loathed as well, though not by choice and certainly not for the greater good, Gods forbid. She ended up having him killed."
16500,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys Perhaps it won't come to that.
16501,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion It's not impossible that Varys was right about you after all.
16502,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys Varys? King Robert's spy master?
16503,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion Yes. He was the one who convinced me to come find you. He was my travelling companion before Ser Jorah seized that role for himself.
16504,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys Jorah sent my secrets to Varys. For 20 years the spider oversaw the campaign to find and kill me.
16505,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion He did what he had to do to survive. He did a lot of other things that he didn't have to do. I suspect he's the main reason you weren't slaughtered in your crib.
16506,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys But you trust him?
16507,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion Yes, oddly. He might be the only person in the world that I trust. Besides my brother."
16508,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys The brother who killed my father.
16509,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion That's the one.
16510,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys Perhaps I will have you killed after all.
16511,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion Your queenly prerogative. I had given up on life until Varys convinced me you might be worth living for. You chop off my head? Well, my final days were interesting."
16512,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys I'm not going to kill you.
16513,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion No? Banish me?
16514,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys No.
16515,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion So if I'm not going to be murdered, and I'm not going to be banished..."
16516,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys You're going to advise me. While you can still speak in complete sentences.
16517,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion Advise you on what?
16518,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys How to get what I want.
16519,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion The Iron Throne. Perhaps you should try wanting something else.
16520,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys If I want jokes I'll get myself a proper fool.
16521,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion I'm not entirely joking. There's more to the world than Westeros after all. How many hundreds of thousands of lives have you changed for the better here? Perhaps this is where you belong. Where you can do the most good.
16522,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys I fought so that no child born into Slaver's Bay would ever know what it was like to be bought or sold. I will continue that fight here and beyond. But this is not my home.
16523,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion And when you get back to your home, who supports you?"
16524,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys The common people.
16525,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,"tyrion Let's be generous and assume that's going to happen. Here in Slaver's Bay you had the support of the common people and only the common people. What was that like, ruling without the rich? House Targaryen is gone, not a single person who shares your blood is alive to support you. The Starks are gone as well, our two terrible fathers saw to that. The remaining Lannisters won't back you, not ever. Stannis Baratheon won't back you either, his entire claim to the Throne depends on the illegitimacy of yours. That leaves the Tyrells. Not impossible, but not enough."
16526,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,"daenerys Lannister, Targaryen, Baratheon, Stark, Tyrell. They're all just spokes on a wheel. This one's on top, then that ones on top and on and on it spins, crushing the people on the ground."
16527,2015-05-31,Season 5,Episode 8,Hardhome,tyrion,tyrion It's a beautiful dream. Stopping the wheel. You're not the first person to have dreamt it.
16528,2015-05-31,Season 5,Episode 8,Hardhome,daenerys,daenerys I'm not going to stop the wheel. I'm going to break the wheel.
16529,2015-05-31,Season 5,Episode 8,Hardhome,jorah,jorah You said whoever wins would fight at the Great Pit in front of the queen. I won.
16530,2015-05-31,Season 5,Episode 8,Hardhome,master,master You struck me.
16531,2015-05-31,Season 5,Episode 8,Hardhome,jorah,jorah I've been flogged if it makes you happy. I'm the best you've got. If I win at the Great Pit how much can you sell me for?
16532,2015-05-31,Season 5,Episode 8,Hardhome,master,"master You're a free man, you could have gone anywhere, why did you come back?"
16533,2015-05-31,Season 5,Episode 8,Hardhome,jorah,jorah Let me fight for her and I belong to you.
16534,2015-05-31,Season 5,Episode 8,Hardhome,septa,septa Thirsty? Confess.
16535,2015-05-31,Season 5,Episode 8,Hardhome,cersei,"cersei I'll get out of here, you realize. Before long."
16536,2015-05-31,Season 5,Episode 8,Hardhome,cersei,cersei I can make you a wealthy woman. A lady of the court.
16537,2015-05-31,Season 5,Episode 8,Hardhome,cersei,"cersei I can make sure you die in the most hideous way imaginable, and all I do is sit here imagining ways for you to die."
16538,2015-05-31,Season 5,Episode 8,Hardhome,gilly,gilly Does it hurt?
16539,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam No.
16540,2015-05-31,Season 5,Episode 8,Hardhome,gilly,gilly Good.
16541,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam How are you?
16542,2015-05-31,Season 5,Episode 8,Hardhome,gilly,gilly I'm not the one who got punched and kicked in the face.
16543,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam You know what I mean.
16544,2015-05-31,Season 5,Episode 8,Hardhome,gilly,gilly I'm good.
16545,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam Are you scared?
16546,2015-05-31,Season 5,Episode 8,Hardhome,gilly,gilly A little.
16547,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam Me too.
16548,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam Who's there?
16549,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly Olly.
16550,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam Come in.
16551,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly I heard what happened.
16552,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam Not to worry. Men brawl from time to time. It's only natural.
16553,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly Figured you were hungry.
16554,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam You're a good lad.
16555,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly Wanted to ask you something. If you've got the time.
16556,2015-05-31,Season 5,Episode 8,Hardhome,gilly,gilly I need to check on baby Sam.
16557,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam Now then. How can I help?
16558,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly It's about the Lord Commander.
16559,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam Yes?
16560,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly He's going up to Hardhome to save all them wildlings. Wildlings killed my mom and dad. They killed everyone in my village.
16561,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam We've been fighting them for years.
16562,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly This wasn't a fight. We were farmers and they slaughtered us. So why's he saving them?
16563,2015-05-31,Season 5,Episode 8,Hardhome,sam,"sam Wildlings are people, just like us. There are good ones and bad ones."
16564,2015-05-31,Season 5,Episode 8,Hardhome,olly,"olly The one he's travelling with, the one with the red beard, he led the raid on my village."
16565,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam Olly...
16566,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly How can he trust him?
16567,2015-05-31,Season 5,Episode 8,Hardhome,sam,"sam I've seen the army of the dead. I've seen the white walkers, and they're coming for us, for all the living. And when it's time we'll need every last man we can find."
16568,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly But what if we let the wildings through the gates and they cut our throats while we sleep?
16569,2015-05-31,Season 5,Episode 8,Hardhome,sam,"sam Jon's taking a risk, but he has to. We don't stand a chance otherwise. Sometimes a man has to make hard choices, choices that might look wrong to others but you know are right in the long run."
16570,2015-05-31,Season 5,Episode 8,Hardhome,olly,olly You believe that?
16571,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam With all my heart.
16572,2015-05-31,Season 5,Episode 8,Hardhome,sam,sam Try not to worry Olly. I've been worrying about Jon for years. He always comes back.
16573,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund You trust me Jon Snow?
16574,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Does that make me a fool?
16575,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund We are fools together now.
16576,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund Lord of Bones. Been a long time.
16577,2015-05-31,Season 5,Episode 8,Hardhome,lord,lord Last time I saw you the little crow was your prisoner. The other way around now. What happened?
16578,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund War.
16579,2015-05-31,Season 5,Episode 8,Hardhome,lord,lord You call that a war? The greatest army the North has ever seen cut to pieces by a southern king.
16580,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund We should gather the elders find somewhere quiet to talk.
16581,2015-05-31,Season 5,Episode 8,Hardhome,lord,lord You don't give the orders here.
16582,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund I'm not giving an order.
16583,2015-05-31,Season 5,Episode 8,Hardhome,lord,lord Why aren't you in chains?
16584,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon He's not my prisoner.
16585,2015-05-31,Season 5,Episode 8,Hardhome,lord,lord What is he?
16586,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon We're allies.
16587,2015-05-31,Season 5,Episode 8,Hardhome,lord,lord You fucking traitor! You fight for the crows now.
16588,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund I don't fight for the crows.
16589,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon We're not here to fight. We're here to talk.
16590,2015-05-31,Season 5,Episode 8,Hardhome,lord,"lord Is that right? You and the pretty crow do a lot of talking, Tormund. And when you're done talking, do you get down on your knees and suck his cock--"
16591,2015-05-31,Season 5,Episode 8,Hardhome,tormund,tormund Gather the elders and let's talk.
16592,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon My name's Jon Snow. I'm Lord Commander of the Night's Watch. We're not friends. We've never been friends. We won't become friends today. This isn't about friendship. This is about survival. This is about putting a 700 foot wall between you and what's out there.
16593,2015-05-31,Season 5,Episode 8,Hardhome,karsi,karsi You built that wall to keep us out.
16594,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda Since when do the crows give 2 shits if we live?
16595,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon In normal times we wouldn't. But these aren't normal times. The white walkers don't care if a man's Free Folk or Crow. We're all the same to them. Meat to their army. But together we can beat them.
16596,2015-05-31,Season 5,Episode 8,Hardhome,karsi,"karsi Beat the white walkers? Good luck with that. Run from them, maybe."
16597,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon It's not a trick. It's a gift for those who join us.
16598,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Dragonglass. A man of the Night's Watch used one of these daggers to kill a walker.
16599,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda You saw this?
16600,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon No. But I trust the man.
16601,2015-05-31,Season 5,Episode 8,Hardhome,karsi,karsi There are old stories about Dragonglass.
16602,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda There are old stories about ice spiders big as hounds.
16603,2015-05-31,Season 5,Episode 8,Hardhome,karsi,karsi And with the things we've seen you don't believe them?
16604,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon Come with me and I'll share these weapons.
16605,2015-05-31,Season 5,Episode 8,Hardhome,karsi,karsi Come with you where?
16606,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon There are good lands south of the wall. The Night's Watch will allow you through the tunnel and allow your people to farm those lands.
16607,2015-05-31,Season 5,Episode 8,Hardhome,jon,"jon I knew Mance Rayder. He never wanted a war with the Night's Watch, he wanted a new life for his people. For you. We're prepared to give you that new life."
16608,2015-05-31,Season 5,Episode 8,Hardhome,karsi,karsi If…?
16609,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon If you swear you join us when the real war begins.
16610,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda Where is Mance?
16611,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon He died.
16612,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda How?
16613,2015-05-31,Season 5,Episode 8,Hardhome,jon,jon I put an arrow through his heart.
16614,2015-05-31,Season 5,Episode 8,Hardhome,loboda,loboda I say we send the Lord Commander back to Castle Black with no eyes.
16615,2015-05-31,Season 5,Episode 8,Hardhome,tormund,"tormund None of you saw Mance die! I did. The Southern King who broke our army, Stannis, wanted to burn him alive to send him a message. Jon Snow defied that cunt's orders. His arrow was mercy. What it did took courage, and that's what we need today"
